filing_date,negative,positive,words,sentiment,sentiment.ratio,positive.ratio,negative.ratio,Year,TICKER
2013-02-27T00:00:00Z,3288,5483,268589,2195,0.008172338,0.02041409,0.012241752,2013,ETR
2014-02-27T00:00:00Z,3238,5349,262025,2111,0.008056483,0.020414083,0.012357599,2014,ETR
2015-02-26T00:00:00Z,3162,5183,264964,2021,0.007627451,0.019561148,0.011933697,2015,ETR
2016-02-26T00:00:00Z,3156,5302,262713,2146,0.00816861,0.020181719,0.012013109,2016,ETR
2017-02-24T00:00:00Z,3169,5670,261982,2501,0.009546457,0.021642708,0.012096251,2017,ETR
2018-02-26T00:00:00Z,3136,5572,258189,2436,0.009434949,0.02158109,0.012146141,2018,ETR
2019-02-26T00:00:00Z,3118,5417,255146,2299,0.009010527,0.021230981,0.012220454,2019,ETR
2011-02-24T00:00:00Z,975,1499,60944,524,0.008598057,0.024596351,0.015998294,2011,WR
2012-02-29T00:00:00Z,1335,1851,74575,516,0.006919209,0.02482065,0.017901442,2012,WR
2013-02-27T00:00:00Z,1413,1882,74626,469,0.006284673,0.025219093,0.01893442,2013,WR
2014-02-21T00:00:00Z,1290,1890,71724,600,0.008365401,0.026351012,0.017985612,2014,WR
2015-02-20T00:00:00Z,1187,1751,68141,564,0.008276955,0.025696717,0.017419762,2015,WR
2016-02-22T00:00:00Z,1134,1470,60068,336,0.005593661,0.024472265,0.018878604,2016,WR
2017-02-17T00:00:00Z,1113,1439,61360,326,0.005312907,0.02345176,0.018138853,2017,WR
2018-02-16T00:00:00Z,1067,1422,60534,355,0.005864473,0.023490931,0.017626458,2018,WR
2019-02-22T00:00:00Z,1074,1446,61840,372,0.006015524,0.023382924,0.0173674,2019,WR
2019-02-22T00:00:00Z,938,1641,74748,703,0.009404934,0.021953765,0.012548831,2019,EVRG
2010-02-26T00:00:00Z,475,633,40953,158,0.003858081,0.015456743,0.011598662,2010,AEP
2011-02-25T00:00:00Z,492,685,43126,193,0.004475259,0.01588369,0.011408431,2011,AEP
2012-02-28T00:00:00Z,513,595,38353,82,0.002138034,0.01551378,0.013375746,2012,AEP
2013-02-26T00:00:00Z,510,630,39508,120,0.00303736,0.015946137,0.012908778,2013,AEP
2014-02-25T00:00:00Z,537,697,42096,160,0.003800836,0.016557393,0.012756556,2014,AEP
2015-02-20T00:00:00Z,483,619,37954,136,0.003583285,0.016309216,0.012725931,2015,AEP
2016-02-24T00:00:00Z,473,659,37672,186,0.004937354,0.017493098,0.012555744,2016,AEP
2017-02-28T00:00:00Z,488,678,38637,190,0.004917566,0.017547946,0.01263038,2017,AEP
2018-02-23T00:00:00Z,515,656,40741,141,0.003460887,0.016101716,0.012640829,2018,AEP
2019-02-21T00:00:00Z,480,653,39448,173,0.00438552,0.016553437,0.012167917,2019,AEP
2010-02-26T00:00:00Z,1085,1726,77162,641,0.008307198,0.022368523,0.014061326,2010,FPL
2011-02-28T00:00:00Z,1228,1844,82445,616,0.007471648,0.022366426,0.014894778,2011,FPL
2012-02-28T00:00:00Z,1334,1847,83924,513,0.006112673,0.022008007,0.015895334,2012,FPL
2013-02-28T00:00:00Z,1373,1911,85997,538,0.006256032,0.022221705,0.015965673,2013,FPL
2014-02-24T00:00:00Z,1371,1987,88931,616,0.006926718,0.022343165,0.015416446,2014,FPL
2015-02-20T00:00:00Z,1343,1946,88080,603,0.006846049,0.022093551,0.015247502,2015,FPL
2016-02-22T00:00:00Z,1392,1896,88778,504,0.005677082,0.021356642,0.01567956,2016,FPL
2017-02-23T00:00:00Z,1229,1787,80587,558,0.006924194,0.022174792,0.015250599,2017,FPL
2018-02-16T00:00:00Z,1209,1734,77537,525,0.006770961,0.022363517,0.015592556,2018,FPL
2019-02-15T00:00:00Z,1211,1773,79449,562,0.00707372,0.022316203,0.015242483,2019,FPL
2010-02-26T00:00:00Z,1085,1726,77162,641,0.008307198,0.022368523,0.014061326,2010,NEE
2011-02-28T00:00:00Z,1228,1844,82445,616,0.007471648,0.022366426,0.014894778,2011,NEE
2012-02-28T00:00:00Z,1334,1847,83924,513,0.006112673,0.022008007,0.015895334,2012,NEE
2013-02-28T00:00:00Z,1373,1911,85997,538,0.006256032,0.022221705,0.015965673,2013,NEE
2014-02-24T00:00:00Z,1371,1987,88931,616,0.006926718,0.022343165,0.015416446,2014,NEE
2015-02-20T00:00:00Z,1343,1946,88080,603,0.006846049,0.022093551,0.015247502,2015,NEE
2016-02-22T00:00:00Z,1392,1896,88778,504,0.005677082,0.021356642,0.01567956,2016,NEE
2017-02-23T00:00:00Z,1229,1787,80587,558,0.006924194,0.022174792,0.015250599,2017,NEE
2018-02-16T00:00:00Z,1209,1734,77537,525,0.006770961,0.022363517,0.015592556,2018,NEE
2019-02-15T00:00:00Z,1211,1773,79449,562,0.00707372,0.022316203,0.015242483,2019,NEE
2012-02-16T00:00:00Z,1509,2269,96581,760,0.007869043,0.023493234,0.015624191,2012,AA
2013-02-15T00:00:00Z,1542,2229,100310,687,0.006848769,0.022221115,0.015372346,2013,AA
2014-02-13T00:00:00Z,1653,2284,103164,631,0.006116475,0.022139506,0.016023031,2014,AA
2015-02-19T00:00:00Z,1601,2182,104813,581,0.005543206,0.020818028,0.015274823,2015,AA
2016-02-19T00:00:00Z,1599,2262,111049,663,0.005970337,0.020369386,0.014399049,2016,AA
2017-02-28T00:00:00Z,1254,1799,77125,545,0.007066451,0.02332577,0.016259319,2017,AA
2018-02-26T00:00:00Z,1268,1926,77400,658,0.008501292,0.024883721,0.016382429,2018,AA
2019-02-21T00:00:00Z,1248,1836,75550,588,0.007782925,0.024301787,0.016518862,2019,AA
2011-02-24T00:00:00Z,975,1499,60944,524,0.008598057,0.024596351,0.015998294,2011,ARNC
2012-02-29T00:00:00Z,1335,1851,74575,516,0.006919209,0.02482065,0.017901442,2012,ARNC
2013-02-27T00:00:00Z,1413,1882,74626,469,0.006284673,0.025219093,0.01893442,2013,ARNC
2014-02-21T00:00:00Z,1290,1890,71724,600,0.008365401,0.026351012,0.017985612,2014,ARNC
2015-02-20T00:00:00Z,1187,1751,68141,564,0.008276955,0.025696717,0.017419762,2015,ARNC
2016-02-22T00:00:00Z,1134,1470,60068,336,0.005593661,0.024472265,0.018878604,2016,ARNC
2017-02-17T00:00:00Z,1113,1439,61360,326,0.005312907,0.02345176,0.018138853,2017,ARNC
2018-02-16T00:00:00Z,1067,1422,60534,355,0.005864473,0.023490931,0.017626458,2018,ARNC
2019-02-22T00:00:00Z,1074,1446,61840,372,0.006015524,0.023382924,0.0173674,2019,ARNC
2010-02-26T00:00:00Z,1745,2513,132942,768,0.005776955,0.01890298,0.013126025,2010,AEE
2011-02-24T00:00:00Z,1756,2347,126948,591,0.004655449,0.018487885,0.013832435,2011,AEE
2012-02-28T00:00:00Z,1760,2311,126086,551,0.004370033,0.01832876,0.013958727,2012,AEE
2013-03-01T00:00:00Z,1706,2434,125740,728,0.005789725,0.019357404,0.013567679,2013,AEE
2014-03-03T00:00:00Z,1622,2224,108291,602,0.005559095,0.020537256,0.014978161,2014,AEE
2015-03-02T00:00:00Z,1495,2024,100981,529,0.005238609,0.020043374,0.014804765,2015,AEE
2016-02-26T00:00:00Z,1409,1989,97076,580,0.0059747,0.020489101,0.014514401,2016,AEE
2017-02-28T00:00:00Z,1214,1875,93998,661,0.007032065,0.019947233,0.012915168,2017,AEE
2018-02-28T00:00:00Z,1284,1864,97519,580,0.005947559,0.019114224,0.013166665,2018,AEE
2019-02-26T00:00:00Z,1295,1907,98508,612,0.006212693,0.019358834,0.01314614,2019,AEE
2010-02-23T00:00:00Z,678,949,51603,271,0.005251633,0.018390404,0.013138771,2010,CMCSA
2011-02-25T00:00:00Z,875,1117,62965,242,0.003843405,0.017740014,0.013896609,2011,CMCSA
2012-02-23T00:00:00Z,898,1275,70731,377,0.005330053,0.018026042,0.012695989,2012,CMCSA
2013-02-21T00:00:00Z,832,1168,67485,336,0.004978884,0.01730755,0.012328666,2013,CMCSA
2014-02-12T00:00:00Z,990,1564,85479,574,0.0067151,0.018296892,0.011581792,2014,CMCSA
2015-02-27T00:00:00Z,931,1547,84305,616,0.007306803,0.018350039,0.011043236,2015,CMCSA
2016-02-05T00:00:00Z,891,1527,82688,636,0.007691563,0.018467009,0.010775445,2016,CMCSA
2017-02-03T00:00:00Z,866,1446,79576,580,0.00728863,0.018171308,0.010882678,2017,CMCSA
2018-01-31T00:00:00Z,869,1528,78707,659,0.008372826,0.019413775,0.011040949,2018,CMCSA
2019-01-31T00:00:00Z,944,1604,85456,660,0.007723273,0.018769893,0.01104662,2019,CMCSA
2011-02-24T00:00:00Z,975,1499,60944,524,0.008598057,0.024596351,0.015998294,2011,CMA
2012-02-29T00:00:00Z,1335,1851,74575,516,0.006919209,0.02482065,0.017901442,2012,CMA
2013-02-27T00:00:00Z,1413,1882,74626,469,0.006284673,0.025219093,0.01893442,2013,CMA
2014-02-21T00:00:00Z,1290,1890,71724,600,0.008365401,0.026351012,0.017985612,2014,CMA
2015-02-20T00:00:00Z,1187,1751,68141,564,0.008276955,0.025696717,0.017419762,2015,CMA
2016-02-22T00:00:00Z,1134,1470,60068,336,0.005593661,0.024472265,0.018878604,2016,CMA
2017-02-17T00:00:00Z,1113,1439,61360,326,0.005312907,0.02345176,0.018138853,2017,CMA
2018-02-16T00:00:00Z,1067,1422,60534,355,0.005864473,0.023490931,0.017626458,2018,CMA
2019-02-22T00:00:00Z,1074,1446,61840,372,0.006015524,0.023382924,0.0173674,2019,CMA
2011-02-22T00:00:00Z,1229,1447,72478,218,0.003007809,0.019964679,0.01695687,2011,OKE
2012-02-21T00:00:00Z,1455,1529,79151,74,0.000934922,0.019317507,0.018382585,2012,OKE
2013-02-26T00:00:00Z,1547,1628,83968,81,0.000964653,0.019388338,0.018423685,2013,OKE
2014-02-25T00:00:00Z,1571,1728,91177,157,0.001721925,0.018952148,0.017230223,2014,OKE
2015-02-25T00:00:00Z,1618,1524,88045,-94,-0.001067636,0.01730933,0.018376966,2015,OKE
2016-02-23T00:00:00Z,1634,1560,90394,-74,-0.000818638,0.017257783,0.018076421,2016,OKE
2017-02-28T00:00:00Z,1460,1455,81154,-5,-6.16E-05,0.017928876,0.017990487,2017,OKE
2018-02-27T00:00:00Z,1288,1364,76199,76,0.000997388,0.017900497,0.016903109,2018,OKE
2019-02-26T00:00:00Z,1205,1267,71619,62,0.000865692,0.017690836,0.016825144,2019,OKE
2009-09-30T00:00:00Z,507,972,41443,465,0.01122023,0.023453901,0.01223367,2009,CPB
2010-09-29T00:00:00Z,518,984,40091,466,0.011623556,0.024544162,0.012920606,2010,CPB
2011-09-28T00:00:00Z,527,1041,40899,514,0.012567544,0.025452945,0.012885401,2011,CPB
2012-09-27T00:00:00Z,511,995,38893,484,0.012444399,0.02558301,0.013138611,2012,CPB
2013-09-26T00:00:00Z,641,1049,43301,408,0.009422415,0.024225768,0.014803353,2013,CPB
2014-09-24T00:00:00Z,690,1065,44264,375,0.008471896,0.024060184,0.015588288,2014,CPB
2015-09-29T00:00:00Z,708,1200,46006,492,0.010694257,0.026083554,0.015389297,2015,CPB
2016-09-22T00:00:00Z,747,1283,43834,536,0.012227951,0.029269517,0.017041566,2016,CPB
2017-09-27T00:00:00Z,724,1371,44788,647,0.014445834,0.030610878,0.016165044,2017,CPB
2018-09-27T00:00:00Z,754,1460,50823,706,0.013891348,0.028727151,0.014835803,2018,CPB
2014-02-18T00:00:00Z,1588,1658,87222,70,0.00080255,0.019008966,0.018206416,2014,F
2015-02-13T00:00:00Z,1442,1428,76037,-14,-0.000184121,0.018780331,0.018964452,2015,F
2016-02-11T00:00:00Z,1342,1391,71847,49,0.000682005,0.019360586,0.018678581,2016,F
2017-02-09T00:00:00Z,1269,1370,67768,101,0.001490379,0.020216031,0.018725652,2017,F
2018-02-08T00:00:00Z,1284,1378,68281,94,0.001376664,0.02018131,0.018804646,2018,F
2019-02-21T00:00:00Z,1322,1361,67794,39,0.000575272,0.020075523,0.019500251,2019,F
2011-02-11T00:00:00Z,600,1052,43852,452,0.010307398,0.023989784,0.013682386,2011,DOV
2012-02-10T00:00:00Z,585,1115,43950,530,0.012059158,0.025369738,0.01331058,2012,DOV
2013-02-15T00:00:00Z,656,1203,47671,547,0.011474481,0.025235468,0.013760987,2013,DOV
2014-02-14T00:00:00Z,713,1369,52025,656,0.012609322,0.026314272,0.01370495,2014,DOV
2015-02-13T00:00:00Z,727,1327,50704,600,0.011833386,0.026171505,0.014338119,2015,DOV
2016-02-12T00:00:00Z,810,1380,51234,570,0.011125425,0.026935238,0.015809814,2016,DOV
2017-02-10T00:00:00Z,819,1367,51978,548,0.010542922,0.026299588,0.015756666,2017,DOV
2018-02-09T00:00:00Z,745,1462,53453,717,0.013413653,0.027351131,0.013937478,2018,DOV
2019-02-15T00:00:00Z,712,1542,58806,830,0.014114206,0.026221814,0.012107608,2019,DOV
2011-02-24T00:00:00Z,975,1499,60944,524,0.008598057,0.024596351,0.015998294,2011,DAL
2012-02-29T00:00:00Z,1335,1851,74575,516,0.006919209,0.02482065,0.017901442,2012,DAL
2013-02-27T00:00:00Z,1413,1882,74626,469,0.006284673,0.025219093,0.01893442,2013,DAL
2014-02-21T00:00:00Z,1290,1890,71724,600,0.008365401,0.026351012,0.017985612,2014,DAL
2015-02-20T00:00:00Z,1187,1751,68141,564,0.008276955,0.025696717,0.017419762,2015,DAL
2016-02-22T00:00:00Z,1134,1470,60068,336,0.005593661,0.024472265,0.018878604,2016,DAL
2017-02-17T00:00:00Z,1113,1439,61360,326,0.005312907,0.02345176,0.018138853,2017,DAL
2018-02-16T00:00:00Z,1067,1422,60534,355,0.005864473,0.023490931,0.017626458,2018,DAL
2019-02-22T00:00:00Z,1074,1446,61840,372,0.006015524,0.023382924,0.0173674,2019,DAL
2011-02-11T00:00:00Z,1280,1775,79333,495,0.006239522,0.022374044,0.016134522,2011,CE
2012-02-10T00:00:00Z,1206,1677,73354,471,0.006420918,0.022861739,0.016440821,2012,CE
2013-02-08T00:00:00Z,1244,1656,71648,412,0.005750335,0.023112997,0.017362662,2013,CE
2014-02-07T00:00:00Z,1291,1768,75779,477,0.00629462,0.023331002,0.017036382,2014,CE
2015-02-06T00:00:00Z,1106,1527,66818,421,0.006300697,0.022853123,0.016552426,2015,CE
2016-02-05T00:00:00Z,1119,1504,66383,385,0.005799678,0.022656403,0.016856725,2016,CE
2017-02-10T00:00:00Z,1107,1497,65689,390,0.005937067,0.022789204,0.016852137,2017,CE
2018-02-09T00:00:00Z,1110,1465,67172,355,0.00528494,0.021809683,0.016524742,2018,CE
2019-02-07T00:00:00Z,1088,1469,65848,381,0.005786053,0.022308954,0.016522901,2019,CE
2004-03-15T00:00:00Z,775,934,53687,159,0.002961611,0.017397135,0.014435524,2004,MEE
2005-03-16T00:00:00Z,827,1013,56523,186,0.003290696,0.017921908,0.014631212,2005,MEE
2006-03-16T00:00:00Z,854,1112,60313,258,0.004277685,0.018437153,0.014159468,2006,MEE
2007-03-01T00:00:00Z,879,1050,56767,171,0.003012313,0.018496662,0.015484348,2007,MEE
2008-02-29T00:00:00Z,980,1134,59008,154,0.002609816,0.019217733,0.016607918,2008,MEE
2009-03-02T00:00:00Z,1121,1290,68182,169,0.00247866,0.01891995,0.016441289,2009,MEE
2010-03-01T00:00:00Z,1108,1255,65299,147,0.002251183,0.019219284,0.016968101,2010,MEE
2011-03-01T00:00:00Z,1465,1751,83992,286,0.003405086,0.020847224,0.017442137,2011,MEE
2011-02-24T00:00:00Z,975,1499,60944,524,0.008598057,0.024596351,0.015998294,2011,SNS
2012-02-29T00:00:00Z,1335,1851,74575,516,0.006919209,0.02482065,0.017901442,2012,SNS
2013-02-27T00:00:00Z,1413,1882,74626,469,0.006284673,0.025219093,0.01893442,2013,SNS
2014-02-21T00:00:00Z,1290,1890,71724,600,0.008365401,0.026351012,0.017985612,2014,SNS
2015-02-20T00:00:00Z,1187,1751,68141,564,0.008276955,0.025696717,0.017419762,2015,SNS
2016-02-22T00:00:00Z,1134,1470,60068,336,0.005593661,0.024472265,0.018878604,2016,SNS
2017-02-17T00:00:00Z,1113,1439,61360,326,0.005312907,0.02345176,0.018138853,2017,SNS
2018-02-16T00:00:00Z,1067,1422,60534,355,0.005864473,0.023490931,0.017626458,2018,SNS
2019-02-22T00:00:00Z,1074,1446,61840,372,0.006015524,0.023382924,0.0173674,2019,SNS
2011-02-24T00:00:00Z,975,1499,60944,524,0.008598057,0.024596351,0.015998294,2011,BH
2012-02-29T00:00:00Z,1335,1851,74575,516,0.006919209,0.02482065,0.017901442,2012,BH
2013-02-27T00:00:00Z,1413,1882,74626,469,0.006284673,0.025219093,0.01893442,2013,BH
2014-02-21T00:00:00Z,1290,1890,71724,600,0.008365401,0.026351012,0.017985612,2014,BH
2015-02-20T00:00:00Z,1187,1751,68141,564,0.008276955,0.025696717,0.017419762,2015,BH
2016-02-22T00:00:00Z,1134,1470,60068,336,0.005593661,0.024472265,0.018878604,2016,BH
2017-02-17T00:00:00Z,1113,1439,61360,326,0.005312907,0.02345176,0.018138853,2017,BH
2018-02-16T00:00:00Z,1067,1422,60534,355,0.005864473,0.023490931,0.017626458,2018,BH
2019-02-22T00:00:00Z,1074,1446,61840,372,0.006015524,0.023382924,0.0173674,2019,BH
2010-02-24T00:00:00Z,2620,2020,106092,-600,-0.005655469,0.019040078,0.024695547,2010,LTR
2011-02-23T00:00:00Z,2093,1908,93297,-185,-0.001982915,0.020450818,0.022433733,2011,LTR
2012-02-22T00:00:00Z,1984,1807,91023,-177,-0.001944563,0.019852125,0.021796689,2012,LTR
2013-02-22T00:00:00Z,1903,1745,88618,-158,-0.001782933,0.019691259,0.021474193,2013,LTR
2014-02-24T00:00:00Z,1975,1886,92233,-89,-0.000964947,0.020448213,0.02141316,2014,LTR
2015-02-24T00:00:00Z,2069,1815,87228,-254,-0.002911909,0.020807539,0.023719448,2015,LTR
2016-02-19T00:00:00Z,2113,1827,87596,-286,-0.003264989,0.020857117,0.024122106,2016,LTR
2017-02-16T00:00:00Z,2168,1747,86112,-421,-0.004888982,0.020287533,0.025176514,2017,LTR
2018-02-15T00:00:00Z,2091,1740,85423,-351,-0.004108964,0.020369221,0.024478185,2018,LTR
2019-02-13T00:00:00Z,2181,1792,86296,-389,-0.004507741,0.020765737,0.025273477,2019,LTR
2010-02-24T00:00:00Z,2620,2020,106092,-600,-0.005655469,0.019040078,0.024695547,2010,L
2011-02-23T00:00:00Z,2093,1908,93297,-185,-0.001982915,0.020450818,0.022433733,2011,L
2012-02-22T00:00:00Z,1984,1807,91023,-177,-0.001944563,0.019852125,0.021796689,2012,L
2013-02-22T00:00:00Z,1903,1745,88618,-158,-0.001782933,0.019691259,0.021474193,2013,L
2014-02-24T00:00:00Z,1975,1886,92233,-89,-0.000964947,0.020448213,0.02141316,2014,L
2015-02-24T00:00:00Z,2069,1815,87228,-254,-0.002911909,0.020807539,0.023719448,2015,L
2016-02-19T00:00:00Z,2113,1827,87596,-286,-0.003264989,0.020857117,0.024122106,2016,L
2017-02-16T00:00:00Z,2168,1747,86112,-421,-0.004888982,0.020287533,0.025176514,2017,L
2018-02-15T00:00:00Z,2091,1740,85423,-351,-0.004108964,0.020369221,0.024478185,2018,L
2019-02-13T00:00:00Z,2181,1792,86296,-389,-0.004507741,0.020765737,0.025273477,2019,L
2010-02-26T00:00:00Z,660,1084,44243,424,0.009583437,0.024501051,0.014917614,2010,K
2011-02-25T00:00:00Z,664,1082,44286,418,0.009438649,0.0244321,0.014993452,2011,K
2012-02-29T00:00:00Z,674,1054,43857,380,0.008664523,0.024032652,0.015368128,2012,K
2013-02-26T00:00:00Z,748,1121,47749,373,0.007811682,0.023476931,0.01566525,2013,K
2014-02-24T00:00:00Z,756,1255,51607,499,0.009669231,0.024318406,0.014649175,2014,K
2015-02-25T00:00:00Z,817,1296,54486,479,0.008791249,0.023785927,0.014994678,2015,K
2016-02-24T00:00:00Z,899,1491,60008,592,0.009865351,0.024846687,0.014981336,2016,K
2017-02-21T00:00:00Z,1022,1724,67738,702,0.010363459,0.025451002,0.015087543,2017,K
2018-02-20T00:00:00Z,1073,1879,73125,806,0.011022222,0.025695726,0.014673504,2018,K
2019-02-25T00:00:00Z,1055,1788,69378,733,0.010565309,0.025771859,0.01520655,2019,K
2011-11-23T00:00:00Z,1559,1816,85944,257,0.002990319,0.021130038,0.018139719,2011,VAR
2012-11-21T00:00:00Z,1575,1815,87831,240,0.00273252,0.020664686,0.017932165,2012,VAR
2013-11-26T00:00:00Z,1653,1896,86516,243,0.002808729,0.021915021,0.019106292,2013,VAR
2014-11-25T00:00:00Z,1594,1974,84368,380,0.004504077,0.023397497,0.018893419,2014,VAR
2015-11-25T00:00:00Z,1664,2034,86333,370,0.004285731,0.023559937,0.019274206,2015,VAR
2016-11-23T00:00:00Z,1703,2094,90127,391,0.004338323,0.023233881,0.018895558,2016,VAR
2017-11-27T00:00:00Z,1607,1946,81686,339,0.004150038,0.023822932,0.019672894,2017,VAR
2018-11-26T00:00:00Z,1577,2009,85021,432,0.005081098,0.023629456,0.018548359,2018,VAR
2010-12-15T00:00:00Z,1379,1862,77029,483,0.006270366,0.024172714,0.017902348,2010,HWP
2011-12-14T00:00:00Z,1395,1839,77735,444,0.005711713,0.023657297,0.017945584,2011,HWP
2012-12-27T00:00:00Z,1591,2056,84961,465,0.005473099,0.024199339,0.018726239,2012,HWP
2013-12-30T00:00:00Z,1688,2001,83002,313,0.003770993,0.024107853,0.020336859,2013,HWP
2014-12-18T00:00:00Z,1700,2043,83868,343,0.00408976,0.024359708,0.020269948,2014,HWP
2015-12-16T00:00:00Z,1667,2120,88443,453,0.005121943,0.023970241,0.018848298,2015,HWP
2016-12-15T00:00:00Z,1437,1786,71245,349,0.004898589,0.025068426,0.020169836,2016,HWP
2017-12-14T00:00:00Z,1303,1660,66689,357,0.005353207,0.024891661,0.019538455,2017,HWP
2018-12-13T00:00:00Z,1245,1682,67226,437,0.006500461,0.025020082,0.01851962,2018,HWP
2010-12-15T00:00:00Z,1379,1862,77029,483,0.006270366,0.024172714,0.017902348,2010,HPQ
2011-12-14T00:00:00Z,1395,1839,77735,444,0.005711713,0.023657297,0.017945584,2011,HPQ
2012-12-27T00:00:00Z,1591,2056,84961,465,0.005473099,0.024199339,0.018726239,2012,HPQ
2013-12-30T00:00:00Z,1688,2001,83002,313,0.003770993,0.024107853,0.020336859,2013,HPQ
2014-12-18T00:00:00Z,1700,2043,83868,343,0.00408976,0.024359708,0.020269948,2014,HPQ
2015-12-16T00:00:00Z,1667,2120,88443,453,0.005121943,0.023970241,0.018848298,2015,HPQ
2016-12-15T00:00:00Z,1437,1786,71245,349,0.004898589,0.025068426,0.020169836,2016,HPQ
2017-12-14T00:00:00Z,1303,1660,66689,357,0.005353207,0.024891661,0.019538455,2017,HPQ
2018-12-13T00:00:00Z,1245,1682,67226,437,0.006500461,0.025020082,0.01851962,2018,HPQ
2010-02-23T00:00:00Z,806,1255,54185,449,0.008286426,0.023161392,0.014874965,2010,BAX
2011-02-23T00:00:00Z,838,1195,53183,357,0.006712671,0.022469586,0.015756915,2011,BAX
2012-02-23T00:00:00Z,795,1223,53204,428,0.008044508,0.022986993,0.014942486,2012,BAX
2013-02-21T00:00:00Z,849,1248,56016,399,0.007122965,0.022279349,0.015156384,2013,BAX
2014-02-21T00:00:00Z,858,1275,56456,417,0.007386283,0.022583959,0.015197676,2014,BAX
2015-02-26T00:00:00Z,893,1289,55766,396,0.007101101,0.023114442,0.016013341,2015,BAX
2016-02-26T00:00:00Z,894,1296,55199,402,0.007282741,0.023478686,0.016195946,2016,BAX
2017-02-23T00:00:00Z,914,1313,53767,399,0.007420909,0.024420183,0.016999275,2017,BAX
2018-02-23T00:00:00Z,1001,1380,58235,379,0.006508114,0.023697089,0.017188976,2018,BAX
2019-02-21T00:00:00Z,996,1411,60571,415,0.006851464,0.023294976,0.016443513,2019,BAX
2012-02-28T00:00:00Z,2064,3878,171202,1814,0.010595671,0.022651605,0.012055934,2012,DUK
2013-03-01T00:00:00Z,2511,6140,196859,3629,0.018434514,0.031189836,0.012755322,2013,DUK
2014-02-28T00:00:00Z,1818,3613,140812,1795,0.012747493,0.025658325,0.012910831,2014,DUK
2015-03-02T00:00:00Z,2019,3652,145590,1633,0.01121643,0.02508414,0.013867711,2015,DUK
2016-02-25T00:00:00Z,1986,3614,146897,1628,0.011082595,0.024602272,0.013519677,2016,DUK
2017-02-24T00:00:00Z,1973,3679,149044,1706,0.011446284,0.024683986,0.013237702,2017,DUK
2018-02-21T00:00:00Z,2037,3741,160545,1704,0.010613847,0.023301878,0.012688031,2018,DUK
2019-02-28T00:00:00Z,2042,3538,154720,1496,0.00966908,0.022867115,0.013198035,2019,DUK
2011-02-23T00:00:00Z,252,469,21504,217,0.010091146,0.021809896,0.01171875,2011,XRX
2012-02-23T00:00:00Z,218,470,20441,252,0.012328164,0.022993004,0.01066484,2012,XRX
2013-02-21T00:00:00Z,236,514,21588,278,0.012877525,0.023809524,0.010931999,2013,XRX
2014-02-21T00:00:00Z,1025,1787,70422,762,0.010820482,0.025375593,0.014555111,2014,XRX
2015-02-24T00:00:00Z,1159,1808,74171,649,0.008750051,0.024376104,0.015626053,2015,XRX
2016-02-19T00:00:00Z,1187,1861,75537,674,0.00892278,0.024636933,0.015714153,2016,XRX
2017-02-27T00:00:00Z,1159,1682,69063,523,0.007572796,0.024354575,0.016781779,2017,XRX
2018-02-23T00:00:00Z,1300,1928,80337,628,0.007817071,0.023998905,0.016181834,2018,XRX
2019-02-25T00:00:00Z,1220,1993,80544,773,0.009597239,0.024744239,0.015147,2019,XRX
2010-02-19T00:00:00Z,1031,2138,77209,1107,0.014337707,0.027691072,0.013353366,2010,PNW
2011-02-18T00:00:00Z,1022,2167,79534,1145,0.014396359,0.027246209,0.01284985,2011,PNW
2012-02-24T00:00:00Z,1018,2128,78360,1110,0.014165391,0.027156713,0.012991322,2012,PNW
2013-02-22T00:00:00Z,1080,2292,81431,1212,0.014883767,0.028146529,0.013262762,2013,PNW
2014-02-21T00:00:00Z,1075,2280,82610,1205,0.014586612,0.027599564,0.013012952,2014,PNW
2015-02-20T00:00:00Z,1028,2219,82542,1191,0.014429018,0.026883284,0.012454266,2015,PNW
2016-02-19T00:00:00Z,1010,2201,82927,1191,0.014362029,0.026541416,0.012179387,2016,PNW
2017-02-24T00:00:00Z,1062,2316,88411,1254,0.014183755,0.026195835,0.01201208,2017,PNW
2018-02-23T00:00:00Z,1185,2484,92723,1299,0.014009469,0.02678947,0.012780001,2018,PNW
2019-02-22T00:00:00Z,1186,2519,99772,1333,0.013360462,0.025247564,0.011887103,2019,PNW
2011-02-24T00:00:00Z,975,1499,60944,524,0.008598057,0.024596351,0.015998294,2011,APD
2012-02-29T00:00:00Z,1335,1851,74575,516,0.006919209,0.02482065,0.017901442,2012,APD
2013-02-27T00:00:00Z,1413,1882,74626,469,0.006284673,0.025219093,0.01893442,2013,APD
2014-02-21T00:00:00Z,1290,1890,71724,600,0.008365401,0.026351012,0.017985612,2014,APD
2015-02-20T00:00:00Z,1187,1751,68141,564,0.008276955,0.025696717,0.017419762,2015,APD
2016-02-22T00:00:00Z,1134,1470,60068,336,0.005593661,0.024472265,0.018878604,2016,APD
2017-02-17T00:00:00Z,1113,1439,61360,326,0.005312907,0.02345176,0.018138853,2017,APD
2018-02-16T00:00:00Z,1067,1422,60534,355,0.005864473,0.023490931,0.017626458,2018,APD
2019-02-22T00:00:00Z,1074,1446,61840,372,0.006015524,0.023382924,0.0173674,2019,APD
2014-02-24T00:00:00Z,974,1308,73211,334,0.004562156,0.017866168,0.013304012,2014,VNO
2015-02-17T00:00:00Z,949,1252,72198,303,0.004196792,0.017341201,0.013144408,2015,VNO
